"Username","Stimuli.Cue","affordance_parsed","word","lemma","POS.y"
"w10134604_tap","axe","throw","throw","throw","VERB"
"w213552","axe","thrown","thrown","throw","VERB"
"w10156073_spb","axe","weapon","weapon","weapon","VERB"
"w10138393","axe","wood","wood","wood","NOUN"
"w10127046_lob","axes","break things","break","break","VERB"
"w10127046_lob","axes","break things","things","thing","NOUN"
"w10127046_lob","axes","butcher","butcher","butcher","VERB"
"w10127046_lob","axes","chop logs","chop","chop","VERB"
"w10127046_lob","axes","chop logs","logs","log","NOUN"
"w10127046_lob","axes","chop trees down","chop","chop","VERB"
"w10127046_lob","axes","chop trees down","trees","tree","NOUN"
"w10127046_lob","axes","cut things","cut","cut","VERB"
"w10127046_lob","axes","cut things","things","thing","NOUN"
"w10095068","axle","fix","fix","fix","VERB"
"w10095061_jdn","axle","greased","greased","grease","VERB"
"w10095068","axle","make ","make","make","VERB"
"w10095061_jdn","axle","oiled","oiled","oil","VERB"
"w10095068","axle","rotate","rotate","rotate","VERB"
"w10095122_hr","axle","something on a car","car","car","NOUN"
"w10095122_hr","axle","something on a car","something","something","PRON"
"w10128965ER","axle","spin","spin","spin","VERB"
"w10095061_jdn","axle","turned","turned","turn","VERB"
"W10024445BC","azalea","arrangement","arrangement","arrangement","NOUN"
"W10024445BC","azalea","floral decor","floral","floral","ADJ"
"W10024445BC","azalea","funeral","funeral","funeral","NOUN"
"10142102andKR","azalea","hall","hall","hall","NOUN"
"w10038845_asg","azalea","pick","pick","pick","VERB"
"w10038845_asg","azalea","smell","smell","smell","VERB"
"W10024445BC","azalea","wedding","wedding","wedding","NOUN"
"w10157506","babe","babe is an object?","object","object","ADV"
"w10087414","babe","word from friend or boyfriend showing love","boyfriend","boyfriend","NOUN"
"w10087414","babe","word from friend or boyfriend showing love","friend","friend","NOUN"
"w10087414","babe","word from friend or boyfriend showing love","love","love","VERB"
"w10087414","babe","word from friend or boyfriend showing love","showing","show","VERB"
"w10087414","babe","word from friend or boyfriend showing love","word","word","NOUN"
"BT2337","backbone","enforce","enforce","enforce","VERB"
"w10094925_CAL","backbone","living","living","live","NOUN"
"BT2337","backbone","strengthen","strengthen","strengthen","VERB"
"BT2337","backbone","use","use","use","VERB"
"w10129236_kj","backdoor","a part of a house","house","house","NOUN"
"w10129236_kj","backdoor","a part of a house","part","part","NOUN"
"w10100732_AD","backdoor","close","close","close","ADJ"
"w10129236_kj","backdoor","hacking","hacking","hack","VERB"
"w10100732_AD","backdoor","open","open","open","VERB"
"w10100732_AD","backdoor","open","open","open","VERB"
"w10123187_kb","backdoor","open","open","open","VERB"
"w10123187_kb","backdoor","open","open","open","VERB"
"w686393_KML","backgammon","cards","cards","card","NOUN"
"w467523_bcr","backgammon","cheat","cheat","cheat","VERB"
"w686393_KML","backgammon","game","game","game","NOUN"
"w686393_KML","backgammon","older people","older","older","ADJ"
"w686393_KML","backgammon","older people","people","people","NOUN"
"w467523_bcr","backgammon","play","play","play","VERB"
"w467523_bcr","backgammon","win","win","win","VERB"
"w10099306","backpack","school","school","school","NOUN"
"w10134023","bacon","cook","cook","cake","VERB"
"w10075136_mmh","bacon","cooked","cooked","cook","VERB"
"w10134023","bacon","eat","eat","eat","VERB"
"w10075136_mmh","bacon","eaten","eaten","eat","VERB"
"w10075136_mmh","bacon","refrigerated","refrigerated","refrigerate","VERB"
"w10042527_rkw","badge","proving","proving","prove","VERB"
"w10140932","badge","worn","worn","wear","VERB"
"w10127046_lob","baggage","fill with clothes","fill","fill","VERB"
"w10127046_lob","baggage","fill with toiletries","fill","fill","VERB"
"w10127046_lob","baggage","fill with toiletries","toiletries","toiletry","NOUN"
"w10127046_lob","baggage","store things","store","store","VERB"
"w10127046_lob","baggage","store things","things","thing","NOUN"
"w10127046_lob","baggage","take home","home","home","ADV"
"w10127046_lob","baggage","take home","take","take","VERB"
"w10127046_lob","baggage","take on plane","plane","plane","NOUN"
"w10127046_lob","baggage","take on plane","take","take","VERB"
"w10127046_lob","baggage","take on transport","take","take","VERB"
"w10127046_lob","baggage","take on transport","transport","transport","VERB"
"w10053855_kns","bagpipe","enjoy","enjoy","enjoy","VERB"
"w10141284_kjb","bagpipe","hear","hear","hear","VERB"
"w10141284_kjb","bagpipe","music","music","music","VERB"
"w10053855_kns","bagpipe","observe","observe","observe","VERB"
"w10053855_kns","bagpipe","play","play","play","VERB"
"w10053855_kns","bagpipe","play","play","play","VERB"
"w10130700_kac","bagpipe","play","play","play","VERB"
"w10130700_kac","bagpipe","play","play","play","VERB"
"w10141284_kjb","bagpipe","sell","sell","sell","VERB"
"w10099306","bagpipes","music","music","music","NOUN"
"w101333088_ccb","baklava","covering","covering","cover","VERB"
"w10115532","baklava","eat ","eat","eat","VERB"
"w10079390MW","baklava","eat","eat","eat","VERB"
"w10079390MW","baklava","give","give","give","VERB"
"w10079390MW","baklava","make","make","make","VERB"
"w10079390MW","baklava","peace treaty","peace","peace","NOUN"
"w10079390MW","baklava","peace treaty","treaty","treaty","NOUN"
"w101333088_ccb","baklava","protecting","protecting","protect","VERB"
"w10079390MW","baklava","share","share","share","VERB"
"w10079390MW","baklava","throw it","throw","throw","VERB"
"w10156106_awa","balcony","admire","admire","admire","VERB"
"w10156106_awa","balcony","fresh air","air","air","NOUN"
"w10156106_awa","balcony","fresh air","fresh","fresh","ADJ"
"w10134539","balcony","grow plants","grow","grow","VERB"
"w10134539","balcony","grow plants","plants","plant","NOUN"
"w10134539","balcony","sit and relax","relax","relax","VERB"
"w10134539","balcony","sit and relax","sit","sit","VERB"
"w10156106_awa","balcony","view","view","view","VERB"
"w10121547_aow","ball","basket","basket","basket","NOUN"
"w10121547_aow","ball","bounce","bounce","bounce","VERB"
"w10085166RP","ball","bounced","bounced","bounce","VERB"
"w10096632","ball","catch","catch","catch","VERB"
"w10085166RP","ball","caught","caught","catch","VERB"
"w10121547_aow","ball","foot","foot","foot","NOUN"
"w10121547_aow","ball","kick","kick","kick","VERB"
"w10096632","ball","play","play","play","VERB"
"w10085166RP","ball","rolled","rolled","roll","VERB"
"w10121547_aow","ball","soccer","soccer","soccer","NOUN"
"w10096632","ball","throw","throw","throw","VERB"
"w10085166RP","ball","thrown","thrown","throw","VERB"
"10142102andKR","ballerina","dance","dance","dance","NOUN"
"W10024445BC","ballerina","movie set","movie","movie","NOUN"
"W10024445BC","ballerina","movie set","set","set","VERB"
"W10024445BC","ballerina","nutcracker","nutcracker","nutcracker","NOUN"
"W10024445BC","ballerina","play","play","play","VERB"
"W10024445BC","ballerina","toys","toys","toy","NOUN"
"w10094701_sde","balloon","blow up","blow","blow","VERB"
"w10139268AS","balloon","blow","blow","blow","VERB"
"w10094701_sde","balloon","let go","go","go","VERB"
"w10094701_sde","balloon","let go","let","let","VERB"
"w10139268AS","balloon","pop","pop","pop","VERB"
"w10139268AS","balloon","pop","pop","pop","VERB"
"w10094701_sde","balloon","pop","pop","pop","VERB"
"w10094701_sde","balloon","pop","pop","pop","VERB"
"w10053855_kns","ballot","falsified","falsified","falsify","VERB"
"w10053855_kns","ballot","read","read","read","VERB"
"w10141284_kjb","ballot","submit","submit","submit","VERB"
"w10141284_kjb","ballot","vote","vote","vote","VERB"
"w10141284_kjb","ballot","vote","vote","vote","VERB"
"w10130700_kac","ballot","vote","vote","vote","VERB"
"w10130700_kac","ballot","vote","vote","vote","VERB"
"w10130700_kac","ballot","write on","write","write","VERB"
"w10053855_kns","ballot","written","written","write","VERB"
"w10134960_kac","balm","kept","kept","keep","VERB"
"w10122952BM","balm","use on lips","lips","lip","NOUN"
"w10122952BM","balm","use on lips","use","use","VERB"
"w10134960_kac","balm","worn","worn","wear","VERB"
"w10134023","banana","cook","cook","cake","VERB"
"w10134023","banana","eat","eat","eat","VERB"
"w10075136_mmh","banana","eaten","eaten","eat","VERB"
"w10075136_mmh","banana","slipped on","slipped","slip","VERB"
"w10075136_mmh","banana","thrown","thrown","throw","VERB"
"w10075136_mmh","banana","used as a phone","phone","phone","NOUN"
"w10075136_mmh","banana","used as a phone","used","use","VERB"
"w10042527_rkw","bandage","covering","covering","cover","VERB"
"w10140932","bandage","cuts","cuts","cut","NOUN"
"w10042527_rkw","bandage","healing","healing","heal","VERB"
"w10042527_rkw","bandage","pressure","pressure","pressure","VERB"
"w10134604_tap","bangle","accessories","accessories","accessory","NOUN"
"w10138393","bangle","bracelet","bracelet","bracelet","NOUN"
"w10156073_spb","bangle","dress up","dress","dress","NOUN"
"w213552","bangle","eaten","eaten","eat","VERB"
"w10156073_spb","bangle","flaunt","flaunt","flaunt","VERB"
"w10156073_spb","bangle","gift","gift","gift","NOUN"
"w10138393","bangle","gold","gold","gold","INTJ"
"w10156073_spb","bangle","sell","sell","sell","VERB"
"w10138393","bangle","silver ","silver","silver","NOUN"
"w213552","bangle","thrown","thrown","throw","VERB"
"w10157506","banjo","break","break","break","VERB"
"w10157506","banjo","buy","buy","buy","VERB"
"w10157506","banjo","make","make","make","VERB"
"w10087414","banjo","music","music","music","VERB"
"w10157506","banjo","play","play","play","VERB"
"w10157506","banjo","sell","sell","sell","VERB"
"w10157506","banjo","tune","tune","tune","VERB"
"10138473","bankbook","torn","torn","tear","VERB"
"10138473","bankbook","used","used","use","VERB"
"w10043546CEO","banknote","files","files","file","NOUN"
"10106732BM","banknote","give","give","give","VERB"
"10106732BM","banknote","look at","look","look","VERB"
"w10043546CEO","banknote","money","money","money","VERB"
"10106732BM","banknote","steal","steal","steal","VERB"
"10106732BM","banknote","write","write","write","VERB"
"w10122777","banquet","celebrate","celebrate","celebrate","VERB"
"w10011164_tal","barber","advice","advice","advice","VERB"
"w10011164_tal","barber","beard trim","beard","beard","NOUN"
"w10011164_tal","barber","beard trim","trim","trim","VERB"
"w979168","barber","cut hair","cut","cut","VERB"
"w979168","barber","cut hair","cut","cut","VERB"
"w10094482","barber","cut hair","cut","cut","VERB"
"w10094482","barber","cut hair","cut","cut","VERB"
"w979168","barber","cut hair","hair","hair","NOUN"
"w979168","barber","cut hair","hair","hair","NOUN"
"w10094482","barber","cut hair","hair","hair","NOUN"
"w10094482","barber","cut hair","hair","hair","NOUN"
"w213445ebm","barber","cut","cut","cut","VERB"
"w10011164_tal","barber","friend","friend","friend","NOUN"
"w10011164_tal","barber","haircut","haircut","haircut","NOUN"
"w10094482","barber","learn","learn","learn","VERB"
"w213445ebm","barber","pay","pay","pay","VERB"
"w979168","barber","talk to","talk","talk","VERB"
"w213445ebm","barber","time","time","time","NOUN"
"w10063218_acs","barman","drinks","drinks","drink","VERB"
"W10135983RS","barman","makes drinks","drinks","drink","NOUN"
"W10135983RS","barman","makes drinks","makes","make","VERB"
"w10063218_acs","barman","order","order","order","VERB"
"W10135983RS","barman","pours drinks","drinks","drink","NOUN"
"W10135983RS","barman","pours drinks","pours","pour","VERB"
"w10075432_ky","barnacle","ate","ate","eat","VERB"
"w10090639_amw","barnacle","eat","eat","eat","VERB"
"w10090639_amw","barnacle","grow","grow","grow","VERB"
"w10075432_ky","barnacle","looked at","looked","look","VERB"
"w10137916_TP","barrel","brown","brown","brown","ADJ"
"w10019623HH","barrel","roll","roll","roll","VERB"
"w10019623HH","barrel","store","store","store","VERB"
"w10019623HH","barrel","use for storage","use","use","VERB"
"w10129737_ad","barricade","block","block","block","VERB"
"w10129737_ad","barricade","block","block","block","VERB"
"w10134385JS","barricade","block","block","block","VERB"
"w10134385JS","barricade","block","block","block","VERB"
"w10134385JS","barricade","keep out","keep","keep","VERB"
"w10156246_OLC","barricade","penetrate ","penetrate","penetrate","VERB"
"w10156246_OLC","barricade","separate","separate","separate","VERB"
"w10129737_ad","barricade","trapped","trapped","trap","VERB"
"w10045505","bartender","ask for help from","ask","ask","VERB"
"w10045505","bartender","ask for help from","help","help","VERB"
"10106776AS","bartender","cups","cups","cup","NOUN"
"10106776AS","bartender","drinks","drinks","drink","VERB"
"w10045505","bartender","hug","hug","hug","VERB"
"w10045505","bartender","order","order","order","VERB"
"w10045505","bartender","pay","pay","pay","VERB"
"10106776AS","bartender","shots","shots","shot","NOUN"
"10106776AS","bartender","straws","straws","straw","NOUN"
"w10094701_sde","baseball","catch","catch","catch","VERB"
"w10139268AS","baseball","hit","hit","hit","VERB"
"w10139268AS","baseball","played","played","play","VERB"
"w10094701_sde","baseball","run","run","run","VERB"
"w10094701_sde","baseball","sprint","sprint","sprint","VERB"
"w10094701_sde","baseball","throw","throw","throw","VERB"
"w10139268AS","baseball","thrown","thrown","throw","VERB"
"w10085119","baseboard","separate the wall and floor ","floor","floor","NOUN"
"w10085119","baseboard","separate the wall and floor ","separate","separate","VERB"
"w10085119","baseboard","separate the wall and floor ","wall","wall","NOUN"
"lillie.ealum@usm.edu","baseboard","trim","trim","trim","VERB"
"10111968","basement","dark","dark","dark","ADJ"
"10111968","basement","grim","grim","grim","ADJ"
"w676610_ks","basin","cattle feed","cattle","cattle","NOUN"
"w676610_ks","basin","cattle feed","feed","feed","VERB"
"w676610_ks","basin","laundry","laundry","laundry","NOUN"
"w676610_ks","basin","water","water","water","NOUN"
"w10043546CEO","basketball","athletic","athletic","athletic","ADJ"
"10106732BM","basketball","bounce","bounce","bounce","VERB"
"10106732BM","basketball","hit","hit","hit","VERB"
"10106732BM","basketball","pass","pass","pass","VERB"
"10106732BM","basketball","play","play","play","VERB"
"10106732BM","basketball","pop","pop","pop","VERB"
"10106732BM","basketball","roll","roll","roll","VERB"
"10106732BM","basketball","shoot","shoot","shoot","VERB"
"w10043546CEO","basketball","sport","sport","sport","NOUN"
"10106732BM","basketball","throw","throw","throw","VERB"
"w10043546CEO","basketball","watch","watch","watch","VERB"
"10106776AS","bass","fish","fish","fish","VERB"
"w10045505","bass","gift it","gift","gift","VERB"
"10106776AS","bass","music","music","music","NOUN"
"w10045505","bass","play it","play","play","VERB"
"w10045505","bass","recieve it","receive","receive","VERB"
"w10045505","bass","throw it","throw","throw","VERB"
"w101333088_ccb","bat","animal","animal","animal","NOUN"
"w10079390MW","bat","feed it","feed","feed","VERB"
"w10140827_bms","bat","hit a baseball","baseball","baseball","NOUN"
"w10140827_bms","bat","hit a baseball","hit","hit","VERB"
"w10140827_bms","bat","hit a softball","hit","hit","VERB"
"w10140827_bms","bat","hit a softball","softball","softball","NOUN"
"w10115532","bat","hit","hit","hit","VERB"
