CUE,RESPONSE,RESPONSE TOKEN,RESPONSE LEMMA,POS
poinsettia,eat,eat,eat,VERB
poinsettia,smash,smash,smash,VERB
poinsettia,throw,throw,throw,VERB
poinsettia,planting,planting,plan,VERB
poinsettia,beauty,beauty,beauty,NOUN
poinsettia,health,health,health,NOUN
poinsettia,display for christmas,display,display,VERB
poinsettia,display for christmas,christmas,christmas,PROPN
poinsettia,planing,planing,plan,VERB
poinsettia,giving to others,giving,give,VERB
poker,gamble,gamble,gamble,VERB
poker,quit,quit,quit,VERB
poker,scam,scam,scam,VERB
poker,manipulate,manipulate,manipulate,VERB
pole,balance,balance,balance,VERB
pole,hang something on it,hang,hang,VERB
police,solving,solving,solve,VERB
police,danger,danger,danger,NOUN
police,crime stoppers,crime,crime,NOUN
police,crime stoppers,stoppers,stopper,NOUN
police,escort,escort,escort,VERB
police,funerals,funerals,funeral,NOUN
police,gas,gas,gas,NOUN
police,flat tires,flat,flat,ADJ
police,flat tires,tires,tire,NOUN
policewoman,cuffed,cuffed,cuff,VERB
policewoman,law,law,law,NOUN
policewoman,interrogate,interrogate,interrogate,VERB
policewoman,employ,employ,employ,NOUN
policewoman,spokesperson,spokesperson,spokesperson,NOUN
politician,to make political decisions,make,make,VERB
politician,to make political decisions,political,political,ADJ
politician,to make political decisions,decisions,decide,VERB
politician,to aid the common people,aid,aid,VERB
politician,to aid the common people,common,common,ADJ
politician,to aid the common people,people,people,NOUN
politician,decide the future of the nation,decide,decide,VERB
politician,decide the future of the nation,future,future,NOUN
politician,decide the future of the nation,nation,nation,NOUN
polyester,sheets,sheets,sheet,NOUN
pomegranate,throw it away,throw,throw away,VERB
pomegranate,to crush,crush,crush,VERB
pomegranate,juice,juice,juice,VERB
pony,keep as pet,keep,keep,VERB
pony,keep as pet,pet,pet,NOUN
pooch,dog,dog,dog,NOUN
pool,flow,flow,flow,VERB
pool,clean out,clean,clean,VERB
pool,chlorinate,chlorinate,chlorinate,VERB
pool,cooling off,cooling,cool,VERB
pool,bathing,bathing,bathe,VERB
pool,relaxing,relaxing,relax,VERB
poop,to fertilize,fertilize,fertilize,VERB
porridge,drinking,drinking,drink,VERB
portrait,memory,memory,memory,NOUN
postage,send mail,send,send,VERB
postage,send mail,mail,mail,NOUN
postage,receive mail,receive,receive,VERB
postage,receive mail,mail,mail,NOUN
postage,buy stamps,buy,buy,VERB
postage,buy stamps,stamps,stamps,NOUN
postman,deliver mail,deliver,deliver,VERB
postman,deliver mail,mail,mail,NOUN
postman,to deliver mail,deliver,deliver,VERB
postman,to deliver mail,mail,mail,NOUN
postman,to drive the mail car,drive,drive,VERB
postman,to drive the mail car,mail,mail,NOUN
postman,to drive the mail car,car,car,NOUN
postman,deliver,deliver,deliver,VERB
powderpuff,to watch,watch,watch,VERB
powderpuff,to throw a ball,throw,throw,VERB
powderpuff,to throw a ball,ball,ball,NOUN
powderpuff,powderpuff,powderpuff,powderpuff,NOUN
practitioner,diagnosed,diagnosed,diagnose,VERB
prankster,do pranks on people,pranks,prank,VERB
prankster,do pranks on people,people,people,NOUN
preschooler,play games with,play,play,VERB
preschooler,play games with,games,game,NOUN
preschooler,ensure they get proper nap,ensure,ensure,VERB
preschooler,ensure they get proper nap,proper,proper,ADJ
preschooler,ensure they get proper nap,nap,nap,NOUN
preschooler,disciplining,disciplining,discipline,VERB
present,used,used,use,VERB
present,cooked,cooked,cook,VERB
pretzel,held,held,hold,VERB
priest,spoken to,spoken,speak,VERB
priest,yelled at,yelled,yell,VERB
printout,looked over,looked,look,VERB
printout,study tactic,study,study,VERB
printout,study tactic,tactic,tactic,ADJ
prize,raffle,raffle,raffle,VERB
programmer,computer,computer,computer,NOUN
propeller,moves,moves,move,NOUN
propeller,propels,propels,propel,VERB
propeller,propel,propel,propel,VERB
prosecutor,yell,yell,yell,VERB
prosecutor,sign,sign,sign,VERB
prosecutor,to win a case?,win,win,VERB
prosecutor,to win a case?,case,case,NOUN
protester,speak up,speak,speak,VERB
puck,hockey,hockey,hockey,NOUN
puddle,to wet,wet,wet,VERB
puddle,to splash,splash,splash,VERB
puddle,to jump,jump,jump,VERB
puddle,splash,splash,splash,NOUN
pulley,pull things,pull,pull,VERB
pulp,extract,extract,extract,VERB
pumpkin,pie,pie,pie,NOUN
pumpkin,dog food,dog,dog,NOUN
pumpkin,dog food,food,food,NOUN
punter,kicking balls,kicking,kick,VERB
punter,kicking balls,balls,ball,NOUN
purse,hold belongings,hold,hold,VERB
purse,hold belongings,belongings,belonging,NOUN
purse,carry money,carry,carry,VERB
purse,carry money,money,money,NOUN
putty,sad,sad,sad,ADJ
puzzle,clue,clue,clue,NOUN
puzzle,game,game,game,NOUN
puzzle,relaxer,relaxer,relaxer,NOUN
puzzle,throw it,throw,throw,VERB
quarterback,running the ball,running,run,VERB
quarterback,running the ball,ball,ball,NOUN
rabbit,easter,easter,easter,PROPN
rabbit,wild,wild,wild,ADJ
rabbit,have as pet,pet,pet,NOUN
rabbit,fancy clothes,fancy,fancy,ADJ
rabbit,fancy clothes,clothes,clothe,VERB
rack,decoration,decoration,decorate,VERB
rack,food holder,food,food,NOUN
rack,food holder,holder,hold,VERB
rack,dish holder,dish,dish,NOUN
rack,dish holder,holder,hold,VERB
rack,item holder,item,item,NOUN
rack,item holder,holder,hold,VERB
racket,to hit,hit,hit,VERB
racket,ball,ball,ball,NOUN
racket,tennis,tennis,tennis,NOUN
racket,badminton,badminton,badminton,NOUN
racket,racket ball,racket,racket,NOUN
racket,racket ball,ball,ball,NOUN
radio,turn it on off,turn,turn,VERB
radio,request a different song,request,request,VERB
radio,request a different song,different,different,ADJ
radio,request a different song,song,song,NOUN
radio,change channels,change,change,VERB
radio,change channels,channels,channel,NOUN
raft,put together,put,put,VERB
raft,sink,sink,sink,NOUN
raft,save,save,save,VERB
raft,emergency,emergency,emergency,NOUN
raft,sail,sail,sail,VERB
rail,swing from it,swing,swing,VERB
rail,use it to build,use,use,VERB
rail,use it to build,build,build,VERB
rail,hit it,hit,hit,VERB
rail,weld it,weld,weld,VERB
rail,nail it,nail,nail,VERB
rail,screw it,screw,screw,VERB
rail,lay it down,lay,lay,VERB
railroad,ride a train,ride,ride,VERB
railroad,ride a train,train,train,NOUN
railroad,take pictures on,take,take,VERB
railroad,take pictures on,pictures,picture,NOUN
raincoat,protect from rain,protect,protect,VERB
raincoat,protect from rain,rain,rain,NOUN
raincoat,designer,designer,designer,NOUN
raincoat,stay dry,stay,stay,VERB
raincoat,stay dry,dry,dry,NOUN
raincoat,get wet,wet,wet,ADJ
raincoat,not wear,wear,wear,VERB
rainfall,catching in a bottle,catching,catch,VERB
rainfall,catching in a bottle,bottle,bottle,NOUN
rainwater,used to water flowers,used,use,VERB
rainwater,used to water flowers,water,water,NOUN
rainwater,used to water flowers,flowers,flower,NOUN
rainwater,water crops,water,water,VERB
rainwater,water crops,crops,crop,NOUN
rainwater,water for ponds,water,water,NOUN
rainwater,water for ponds,ponds,ponds,NOUN
rainwater,water for animals,water,water,NOUN
rainwater,water for animals,animals,animal,NOUN
rainwater,dance in,dance,dance,VERB
rake,get up leave,leave,leaf,NOUN
rake,rake out mud softball,rake,rake,VERB
rake,rake out mud softball,mud,mud,ADJ
rake,rake out mud softball,softball,softball,NOUN
rancher,runs ranch,runs,run,VERB
rancher,runs ranch,ranch,ranch,NOUN
rancher,deals with cattle or horses,deals,deal,VERB
rancher,deals with cattle or horses,cattle,cattle,NOUN
rancher,deals with cattle or horses,horses,horse,NOUN
rancher,worker,worker,worker,NOUN
rancher,keeping animals,keeping,keep,VERB
rancher,keeping animals,animals,animal,NOUN
rancher,take care of farm animals,care,care,VERB
rancher,take care of farm animals,farm,farm,NOUN
rancher,take care of farm animals,animals,animal,NOUN
rat,to feed a pet snake,feed,feed,VERB
rat,to feed a pet snake,pet,pet,NOUN
rat,to feed a pet snake,snake,snake,NOUN
rat,to catch something that eats rats,catch,catch,VERB
rat,to catch something that eats rats,eats,eat,VERB
rat,to catch something that eats rats,rats,rat,NOUN
rawhide,lick,lick,lick,VERB
rawhide,rub,rub,rub,VERB
rawhide,create items,create,create,VERB
rawhide,create items,items,item,NOUN
rawhide,make clothing,make,make,VERB
rawhide,make clothing,clothing,clothing,NOUN
rawhide,make belt,make,make,VERB
rawhide,make belt,belt,belt,NOUN
rawhide,make rug,make,make,VERB
rawhide,make rug,rug,rug,NOUN
rawhide,mag curtains,make,make,VERB
rawhide,mag curtains,curtains,curtain,NOUN
record,visual,visual,visual,ADJ
recorder,to record something,record,record,VERB
recorder,to replay something,replay,replay,VERB
rectum,stores waste,stores,store,NOUN
rectum,stores waste,waste,waste,NOUN
rectum,apply preparation h,apply,apply,VERB
rectum,apply preparation h,preparation,preparation-h,NOUN
rectum,put suppository,put,put,VERB
rectum,put suppository,suppository,suppository,NOUN
rectum,put thermometer,put,put,VERB
rectum,put thermometer,thermometer,thermometer,NOUN
rectum,smuggle things,smuggle,smuggle,VERB
rectum,have sex,sex,sex,VERB
refrigerator,open,open,open,VERB
refrigerator,close,close,close,VERB
refrigerator,freeze food,freeze,freeze,VERB
refrigerator,freeze food,food,food,NOUN
refrigerator,keep items cold,keep,keep,VERB
refrigerator,keep items cold,items,item,NOUN
refrigerator,keep items cold,cold,cold,ADJ
refrigerator,cool,cool,cool,ADJ
reptile,to pet,pet,pet,VERB
respirator,breathe,breathe,breato,VERB
respirator,clear airway,clear,clear,ADJ
respirator,clear airway,airway,airway,NOUN
respirator,open up lungs,open,open,VERB
respirator,open up lungs,lungs,lung,NOUN
restaurant,serve,serve,serve,VERB
ribbon,tied up,tied,tie,VERB
rice,stir,stir,stir,VERB
rind,pig,pig,pig,NOUN
rind,watermelon,watermelon,watermelon,NOUN
ring,bell,bell,bell,INTJ
ring,sounding off,sounding,sound,VERB
ring,tie something off,tie,tie,VERB
ring,shake something,shake,shake,VERB
rink,to skate on,skate,skate,VERB
rink,to run on,run,run,VERB
rink,to walk,walk,walk,VERB
rink,ride horses in,ride,ride,VERB
rink,ride horses in,horses,horse,NOUN
river,to get water from,water,water,NOUN
river,to swim in,swim,swim,VERB
river,to bathe in,bathe,bathe,VERB
river,to wash things in,wash,wash,VERB
riverboat,to row,row,row,VERB
riverboat,travel,travel,travel,VERB
roach,spray,spray,spray,VERB
roach,flush,flush,flush,VERB
roach,crawl,crawl,crawl,VERB
roach,infest,infest,infest,VERB
roach,lay eggs,lay,lay,VERB
roach,lay eggs,eggs,egg,NOUN
roach,squish,squish,squish,VERB
robe,to cover,cover,cover,VERB
robe,keep warm,keep,keep,VERB
robe,keep warm,warm,warm,ADJ
Robot,program to carry out specific functions,program,program,VERB
Robot,program to carry out specific functions,carry,carry out,VERB
Robot,program to carry out specific functions,specific,specific,ADJ
Robot,program to carry out specific functions,functions,function,NOUN
Robot,charge,charge,charge,VERB
Robot,ensure proper battery care,ensure,ensure,VERB
Robot,ensure proper battery care,proper,proper,ADJ
Robot,ensure proper battery care,battery,battery,NOUN
Robot,ensure proper battery care,care,care,VERB
Robot,do not give too much information or power,give,give,VERB
Robot,do not give too much information or power,much,much,ADJ
Robot,do not give too much information or power,information,information,NOUN
Robot,do not give too much information or power,power,power,VERB
rock,pile,pile,pile,NOUN
rock,smooth,smooth,smooth,ADJ
rocker,rock in it,rock,rock,NOUN
rocker,put a baby in it,put,put,VERB
rocker,put a baby in it,baby,baby,NOUN
rocker,sit in it,sit,sit,VERB
rocker,use it to decorate a baby room,use,use,VERB
rocker,use it to decorate a baby room,decorate,decorate,VERB
rocker,use it to decorate a baby room,baby,baby,NOUN
rocker,use it to decorate a baby room,room,room,NOUN
rocker,put it in the living room,put,put,VERB
rocker,put it in the living room,living room,living room,NOUN
rod,point,point,point,VERB
rod,hang things,hang,hang,VERB
rodent,research,research,research,VERB
rodent,pollination,pollination,pollinate,VERB
rodent,food source for predators,food,food,NOUN
rodent,food source for predators,source,source,NOUN
rodent,food source for predators,predators,predator,NOUN
rodent,set traps,set,set,VERB
rodent,set traps,traps,trap,NOUN
roll,kick,kick,kick,VERB
roll,dip,dip,dip,VERB
roll,physical movement,physical,physical,ADJ
roll,physical movement,movement,move,VERB
roosters,loud noise,loud,loud,ADJ
roosters,loud noise,noise,noise,NOUN
root,uprooted,uprooted,uproot,VERB
root,colored,colored,color,VERB
rosebush,gardening,gardening,garden,VERB
rosebush,flourishing,flourishing,flourish,NOUN
rosebush,pick,pick,pick,VERB
rosebush,pick roses,pick,pick,VERB
rosebush,pick roses,roses,rose,NOUN
rosebush,pick leaves,pick,pick,VERB
rosebush,pick leaves,leaves,leaf,NOUN
rubber,patch,patch,patch,VERB
ruby,rings,rings,ring,NOUN
ruby,necklaces,necklaces,necklace,NOUN
ruby,web service,web,web,NOUN
ruby,web service,service,service,NOUN
rum,beverages,beverages,beverage,NOUN
rum,bar,bar,bar,NOUN
sack,vacation,vacation,vacation,NOUN
sack,carry stuff,carry,carry,VERB
sack,purse,purse,purse,NOUN
sackcloth,carry food,carry,carry,VERB
sackcloth,carry food,food,food,NOUN
sackcloth,make clothes,make,make,VERB
sackcloth,make clothes,clothes,clothes,NOUN
sackcloth,make shoes,make,make,VERB
sackcloth,make shoes,shoes,shoe,VERB
saddlebag,horse,horse,horse,NOUN
saddlebag,supplies,supplies,supplies,NOUN
saleslady,assist with shopping,assist,assist,VERB
saleslady,assist with shopping,shopping,shop,VERB
saleslady,check a person out at cash register,check,check,VERB
saleslady,check a person out at cash register,person,person,NOUN
saleslady,check a person out at cash register,cash,cash,NOUN
saleslady,check a person out at cash register,register,register,NOUN
saleslady,promote,promote,promote,VERB
salesman,sell things,sell,sell,VERB
salmon,eating,eating,eat,VERB
salmon,cooking,cooking,cook,NOUN
salmon,frying,frying,fry,VERB
salmon,baking,baking,bake,VERB
salmon,catching,catching,catch,VERB
salmon,seasoning,seasoning,season,VERB
salmon,cleaning,cleaning,clean,VERB
salmon,swimming salmon,swimming,swim,VERB
Saloon,lagoon,lagoon,lagoon,NOUN
saloonkeeper,organized,organized,organize,ADJ
saloonkeeper,polite,polite,polite,NOUN
saltwater,use for tooth loss,use,use,VERB
saltwater,use for tooth loss,tooth,tooth,NOUN
saltwater,use for tooth loss,loss,loss,NOUN
saltwater,tank,tank,tank,NOUN
salve,lotion,lotion,lotion,NOUN
salve,balm,balm,balm,NOUN
salve,moisturizer,moisturizer,moisturize,VERB
sand,play in,play,play,VERB
sandalwood,moved,moved,move,VERB
sandalwood,harvested,harvested,harvest,VERB
sandalwood,sanded,sanded,sand,VERB
sandbag,sand,sand,sand,NOUN
sandbag,to fill a sand pit,fill,fill,VERB
sandbag,to fill a sand pit,sand,sand,NOUN
sandbag,to fill a sand pit,pit,pit,NOUN
sandbank,to walk through,walk,walk,VERB
sandbank,to find seashells,find,find,VERB
sandbank,to find seashells,seashells,seashell,NOUN
sandbox,playtime,playtime,playtime,NOUN
sandcastle,knock down,knock,knock,VERB
sandcastle,protect turtle eggs,protect,protect,VERB
sandcastle,protect turtle eggs,turtle,turtle,NOUN
sandcastle,protect turtle eggs,eggs,egg,NOUN
sandpaper,rough,rough,rough,ADJ
sandpaper,walls,walls,wall,NOUN
sandpaper,smooth things,smooth,smooth,ADJ
sangria,spill,spill,spill,VERB
sangria,boil,boil,boil,VERB
sapling,growing,growing,grow,VERB
sapphire,diamond,diamond,diamond,NOUN
sapphire,ring,ring,ring,NOUN
sardine,season,season,season,VERB
sash,present,present,present,ADJ
sash,give,give,give,VERB
satchel,used to hold things,used,use,VERB
satchel,used to hold things,hold,hold,VERB
satin,language,language,language,NOUN
satin,handwriting,handwriting,handwriting,NOUN
sausage,feeding animals,feeding,feed,VERB
sausage,feeding animals,animals,animal,NOUN
sawdust,mess,mess,mess,NOUN
saxophone,hobby,hobby,hobby,NOUN
scale,weight something,weight,weight,NOUN
scallion,garnish,garnish,garnish,VERB
scallion,baked potato,baked,bake,VERB
scallion,baked potato,potato,potato,NOUN
scalp,treated,treated,treat,VERB
scalpel,surgery,surgery,surgery,NOUN
scalpel,cut skin,cut,cut,VERB
scalpel,cut skin,skin,skin,NOUN
scalpel,cut paper,cut,cut,VERB
scalpel,cut paper,paper,paper,NOUN
scalpel,threaten someone,threaten,threaten,VERB
scalpel,open letters,open,open,VERB
scalpel,open letters,letters,letter,NOUN
scalpel,cut food,cut,cut,VERB
scalpel,cut food,food,food,NOUN
scalpel,slicing,slicing,slice,VERB
scalpel,dicing,dicing,dice,VERB
scalpel,chopping,chopping,chop,VERB
scalpel,body modification,body,body,NOUN
scalpel,body modification,modification,modify,VERB
scarecrow,straw,straw,straw,NOUN
school,socialize,socialize,socialize,VERB
school,make friends,make,make,VERB
school,make friends,friends,friend,NOUN
schoolhouse,meeting place,meeting,meet,VERB
schoolhouse,meeting place,place,place,NOUN
scientist,chemicals,chemicals,chemical,NOUN
scientist,disease,disease,disease,NOUN
scientist,dissection,dissection,dissect,VERB
scientist,discover something,discover,discover,VERB
screen,look at,look,look,VERB
screw,to keep an item together,keep,keep,VERB
screw,to keep an item together,item,item,NOUN
screwdriver,nail,nail,nail,NOUN
scrubber,scrubs,scrubs,scrub,VERB
scrubber,washes,washes,wash,VERB
scrubber,wash dishes,wash,wash,VERB
scrubber,wash dishes,dishes,dish,NOUN
sea,splash in,splash,splash,VERB
sea,walk in,walk,walk,VERB
sea,drive on,drive,drive,VERB
sea,catch fish,catch,catch,VERB
sea,catch fish,fish,fish,NOUN
seam,sew the seam,sew,sow,VERB
seam,break the seam,break,break,VERB
seam,break the seam,seam,seam,NOUN
searchlight,searching,searching,search,NOUN
searchlight,lighting up the way,lighting,light,VERB
searchlight,lighting up the way,way,way,NOUN
seashore,picking up sea shells,picking,pick,VERB
seashore,picking up sea shells,sea,sea,NOUN
seashore,picking up sea shells,shells,shell,NOUN
seashore,running from the tide,running,run,VERB
seashore,running from the tide,tide,tide,NOUN
seashore,sunbathing,sunbathing,sunbathe,VERB
seashore,playing beach games,playing,play,VERB
seashore,playing beach games,beach,beach,DET
seashore,playing beach games,games,game,NOUN
seasoning,grind,grind,grind,VERB
seasoning,sprinkle,sprinkle,sprinkle,VERB
seating,sit,sit,sit,VERB
seating,sitting down,sitting,sit,VERB
seating,sit personnel,sit,sit,VERB
seawater,make clean water,make,make,VERB
seawater,make clean water,clean,clean,ADJ
seawater,make clean water,water,water,NOUN
seawater,fish enclosures,fish,fish,ADJ
seawater,fish enclosures,enclosures,enclosure,NOUN
seaweed,ocean,ocean,ocean,NOUN
seaweed,ocean plant,ocean,ocean,ADJ
seaweed,ocean plant,plant,plant,NOUN
seaweed,sushi,sushi,sushi,NOUN
seaweed,crunch,crunch,crunch,NOUN
seaweed,added flavor,added,add,VERB
seaweed,added flavor,flavor,flavor,NOUN
sedan,going places,going,go,VERB
sedan,going places,places,place,NOUN
sedan,driving around,driving,drive,VERB
seedling,development,development,develop,VERB
seedling,growth,growth,grow,VERB
seedling,varieties,varieties,variety,NOUN
seedling,preparing to plant a flower,preparing,prepare,VERB
seedling,preparing to plant a flower,plant,plant,VERB
seedling,preparing to plant a flower,flower,flower,NOUN
sequin,sparkle,sparkle,sparkle,VERB
sequin,annoy,annoy,annoy,VERB
shack,shelter,shelter,shelter,VERB
shack,live in,live,live,VERB
shaker,shake,shake,shake,VERB
shaker,mix,mix,mix,VERB
shaker,turn,turn,turn,VERB
shaker,salt food,salt,salt,VERB
shaker,salt food,food,food,NOUN
shaker,mix things,mix,mix,VERB
shaker,mix drinks,mix,mix,VERB
shaker,mix drinks,drinks,drink,NOUN
shawl,use it,use,use,VERB
shed,extra bedroom,extra,extra,ADJ
shed,extra bedroom,bedroom,bedroom,NOUN
sheep,counting sheep,counting,count,VERB
sheep,counting sheep,sheep,sheep,NOUN
sheep,guiding sheep,guiding,guide,VERB
sheep,guiding sheep,sheep,sheep,NOUN
sheep,feeding sheep,feeding,feed,VERB
sheep,feeding sheep,sheep,sheep,NOUN
sheep,shaving sheep,shaving,shave,VERB
sheep,shaving sheep,sheep,sheep,NOUN
sheep,cleaning sheep,cleaning,clean,VERB
sheep,cleaning sheep,sheep,sheep,NOUN
sheep,remove hair,remove,remove,VERB
sheep,remove hair,hair,hair,NOUN
sheepskin,sewn,sewn,sew,VERB
sheepskin,to collect,collect,collect,VERB
sheepskin,to make clothes,make,make,VERB
sheepskin,to make clothes,clothes,clothes,NOUN
sheet,put on bed,put,put,VERB
sheet,put on bed,bed,bed,NOUN
shell,earrings,earrings,earring,NOUN
shell,covering,covering,cover,VERB
shelter,care,care,care,VERB
shelter,space,space,space,NOUN
shelter,housing,housing,house,VERB
shelter,house animals or people,house,house,VERB
shelter,house animals or people,animals,animal,NOUN
shelter,house animals or people,people,people,NOUN
shelving,holding things,holding,hold,NOUN
shelving,organizing,organizing,organize,VERB
shield,defense,defense,defense,NOUN
shield,smash with,smash,smash,VERB
shield,sled,sled,sled,VERB
shield,plate?,plate,plate,VERB
shield,from swords,swords,sword,NOUN
shin,cramp,cramp,cramp,VERB
shin,splints,splints,splint,VERB
shingles,shed or barn,shed,shed,NOUN
shingles,shed or barn,barn,barn,NOUN
shingles,stress condition,stress,stress,NOUN
shingles,stress condition,condition,condition,NOUN
shingles,setup shop,setup,setup,VERB
shingles,setup shop,shop,shop,NOUN
Shirt,wear,wear,wear,VERB
Shirt,tear,tear,tear,VERB
Shirt,wash,wash,wash,VERB
Shirt,fold,fold,fold,VERB
Shirt,warm,warm,warm,ADJ
Shirt,warm up,warm,warm,VERB
Shirt,cover up,cover,cover,VERB
shot,to make you feel better,make,make,VERB
shot,to make you feel better,feel,feel,VERB
shot,to make you feel better,better,better,ADJ
shot,help you growth,help,help,VERB
shot,help you growth,growth,grow,VERB
shot,stop pain,stop,stop,VERB
shot,stop pain,pain,pain,NOUN
shovel,dig,dig,dig,VERB
shovel,move dirt,move,move,VERB
shovel,move dirt,dirt,dirt,NOUN
shovel,penetrate,penetrate,penetrate,VERB
shovel,scoop,scoop,scoop,VERB
showerhead,to take a shower or bath,take,take,VERB
showerhead,to take a shower or bath,shower,shower,VERB
showerhead,to take a shower or bath,bath,bathe,VERB
showerhead,for cleaning,cleaning,clean,VERB
shrine,rituals,rituals,ritual,NOUN
shrine,religion,religion,religion,NOUN
shrine,honor,honor,honor,VERB
sibling,hate,hate,hate,VERB
sibling,defend,defend,defend,VERB
sibling,tease,tease,tease,VERB
silkworm,silk,silk,silk,NOUN
silkworm,cloth,cloth,cloth,NOUN
silverware,washed,washed,wash,VERB
silverware,eaten,eaten,eat,VERB
skate,cuts ice,cuts,cut,VERB
skate,cuts ice,ice,ice,NOUN
skate,speed,speed,speed,NOUN
sketchbook,sketches,sketches,sketch,VERB
sketchbook,imagination,imagination,imagine,VERB
sketchbook,ideas,ideas,idea,NOUN
sketchbook,journal,journal,journal,NOUN
sketchbook,sketching,sketching,sketch,VERB
skittle,patterns,patterns,pattern,NOUN
skittles,count with,count,count,VERB
skittles,make fun deserts,make,make,VERB
skittles,make fun deserts,fun,fun,NOUN
skittles,make fun deserts,deserts,desert,NOUN
slaw,put on plate,put,put,VERB
slaw,put on plate,plate,plate,NOUN
sleigh,pulling,pulling,pull,VERB
sleigh,hauling,hauling,haul,VERB
sleigh,chores,chores,chore,NOUN
sleigh,sleigh,sleigh,sleigh,NOUN
slide,sliding,sliding,slide,VERB
slide,slip,slip,slip,VERB
sling,shot,shot,shoot,VERB
slingshot,launch stuff,launch,launch,VERB
slingshot,take down goliath,take,take,VERB
slingshot,take down goliath,goliath,goliath,NOUN
slut,sex,sex,sex,NOUN
slut,male,male,male,NOUN
slut,female,female,female,ADJ
slut,derogatory phrase,derogatory,derogatory,NOUN
slut,derogatory phrase,phrase,phrase,NOUN
smock,outer garment,outer,outer,ADJ
smock,outer garment,garment,garment,NOUN
smock,air something out,air,air,NOUN
smoothie,consume,consume,consume,VERB
smoothie,cool down,cool,cool,VERB
smoothie,cool down,down,down,NOUN
smoothie,hydrate,hydrate,hydrate,VERB
smuggler,robbing,robbing,rob,VERB
smuggler,thief,thief,thief,NOUN
snorkel,scuba dive,scuba,scuba,NOUN
snorkel,scuba dive,dive,dive,VERB
snorkel,go under water,go,go,VERB
snorkel,go under water,water,water,NOUN
snow,play in it,play,play,VERB
snow,build with it,build,build,VERB
snowdrift,wind,wind,wind,NOUN
snowdrift,clear snow,clear,clear,VERB
snowdrift,clear snow,snow,snow,NOUN
snowfall,lay in it,lay,lay,VERB
snowfall,catch it,catch,catch,VERB
snowfall,make design in it or with it,make,make,VERB
snowfall,make design in it or with it,design,design,NOUN
snowfall,to freeze,freeze,freeze,VERB
snowflake,playing with snowflakes,playing,play,VERB
snowflake,playing with snowflakes,snowflakes,snowflake,NOUN
snowflake,letting snowflakes get on your hair,letting,let,VERB
snowflake,letting snowflakes get on your hair,snowflakes,snowflake,NOUN
snowflake,letting snowflakes get on your hair,hair,hair,NOUN
snowflake,kiss,kiss,kiss,NOUN
snowman,creating,creating,create,VERB
snowshoe,when it snows,snows,snow,VERB
snowshoe,snowboarding,snowboarding,snowboard,VERB
snowshoe,walking in the snow,walking,walk,VERB
snowshoe,walking in the snow,snow,snow,NOUN
snowshoe,skiing,skiing,ski,VERB
snowshoe,hiking,hiking,hike,VERB
soap,scrub,scrub,scrub,VERB
soap,soak,soak,soak,VERB
soap,bathe,bathe,bathe,VERB
soap,take a bath,take,take,VERB
soap,take a bath,bath,bathe,VERB
sock,wear on foot,wear,wear,VERB
sock,wear on foot,foot,foot,NOUN
sock,remove from foot,remove,remove,VERB
sock,remove from foot,foot,foot,NOUN
sock,add googly eyes and make a puppet,add,add,VERB
sock,add googly eyes and make a puppet,eyes,eye,NOUN
sock,add googly eyes and make a puppet,make,make,VERB
sock,add googly eyes and make a puppet,puppet,puppet,NOUN
soda,avoided,avoided,avoid,VERB
soil,vegetables,vegetables,vegetable,NOUN
soldier,firing a gun,firing,fire,VERB
soldier,firing a gun,gun,gun,NOUN
soldier,exercising,exercising,exercise,VERB
soldier,speaking loudly,speaking,speak,VERB
soldier,following rules,following,follow,VERB
soldier,following rules,rules,rule,NOUN
someone,call,call,call,VERB
someone,laugh,laugh,laugh,VERB
spatula,flipping,flipping,flip,VERB
spatula,for cooking,cooking,cook,VERB
spatula,flip something,flip,flip,VERB
spear,hunting,hunting,hunt,VERB
spear,fishing,fishing,fish,VERB
speedboat,riding,riding,ride,VERB
speedboat,fixing,fixing,fix,VERB
speedboat,sitting,sitting,sit,VERB
spice,to make sweet or spicy,make,make,VERB
spice,to make sweet or spicy,sweet,sweet,ADJ
spice,to make sweet or spicy,spicy,spicy,ADJ
spider,stepped on,stepped,step,VERB
spider,invoke fear,invoke,invoke,VERB
spider,invoke fear,fear,fear,NOUN
spider,laughed at,laughed,laugh,VERB
spike,cleats,cleats,cleat,NOUN
spike,to harm,harm,harm,NOUN
spinach,adding nutrients,adding,add,VERB
spinach,adding nutrients,nutrients,nutrient,NOUN
spinach,adding color,adding,add,VERB
spinach,adding color,color,color,NOUN
splint,to hold a broken bone together,hold,hold,VERB
splint,to hold a broken bone together,broken,broken,VERB
splint,to hold a broken bone together,bone,bone,NOUN
splint,support for injury,support,support,VERB
splint,support for injury,injury,injury,NOUN
splinter,remove,remove,remove,VERB
splinter,tweeze,tweeze,tweeze,VERB
splinter,prevent,prevent,prevent,VERB
spokesman,ignore,ignore,ignore,VERB
spokesman,listen to,listen,listen,VERB
sportswriter,news,news,news,NOUN
springboard,to jump off,jump,jump,VERB
spyglass,investigation,investigation,investigate,VERB
spyglass,seafaring,seafaring,seafaring,VERB
squash,sliced,sliced,slice,VERB
squash,baked,baked,bake,VERB
squash,seared,seared,sear,VERB
squash,grilled,grilled,grill,VERB
squash,pureed,pureed,pure,VERB
squirrel,use it to find acorns,use,use,VERB
